ID;COURSESUBJECT;GRADEVALUE;YEARINCOURSE;SEMESTERINCOURSE;CREDITSINCOURSE
ATI-4205192;LABORATÓRIO DE PROGRAMAÇÃO WEB;93;2022;1;2
ATI-4205192;ESTRUTURA DE DADOS;60;2022;1;4
ATI-4205192;PRINCÍPIOS DE ADMINISTRAÇÃO I;86;2022;1;4
ATI-4205192;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;87;2021;3;4
ATI-4205192;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;92;2023;1;2
ATI-4205192;CÁLCULO DE PROBABILIDADES I;70;2022;3;4
ATI-4205192;ORIENTAÇÃO A OBJETOS;74;2022;3;4
ATI-4205192;CIRCUITOS DIGITAIS;84;2022;3;4
ATI-4205192;ORGANIZAÇÃO DE COMPUTADORES;86;2023;1;4
ATI-4205192;ESTRUTURA DE DADOS II;81;2023;1;4
ATI-4205192;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;72;2023;1;4
ATI-4205192;CONTABILIDADE GERAL E INTRODUTORIA;72;2022;3;4
ATI-4205192;COMPUTAÇÃO EVOLUCIONISTA;TM;2023;1;4
ATI-4205192;MODELAGEM DE SISTEMAS;92;2023;1;4
ATI-4205192;TEORIA DOS GRAFOS;87;2022;3;4
ATI-4205195;ALGORITMOS;88;2021;3;4
ATI-4205195;LABORATÓRIO DE PROGRAMAÇÃO;88;2021;3;2
ATI-4205195;ASPECTOS LEGAIS DA INFORMÁTICA;95;2022;1;4
ATI-4205195;CÁLCULO II;86;2022;1;4
ATI-4205195;CÁLCULO I;81;2021;3;4
ATI-4205195;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;97;2021;3;4
ATI-4205195;LABORATÓRIO DE PROGRAMAÇÃO II;81;2022;1;2
ATI-4205195;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;87;2021;3;4
ATI-4205195;LABORATÓRIO DE PROGRAMAÇÃO WEB;80;2022;1;2
ATI-4205195;ESTRUTURA DE DADOS;81;2022;1;4
ATI-4205195;PRINCÍPIOS DE ADMINISTRAÇÃO I;92;2022;1;4
ATI-4205195;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;78;2021;3;4
ATI-4205195;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;92;2023;1;2
ATI-4205195;ORIENTAÇÃO A OBJETOS;88;2022;3;4
ATI-4205195;CIRCUITOS DIGITAIS;84;2022;3;4
ATI-4205195;ORGANIZAÇÃO DE COMPUTADORES;89;2023;1;4
ATI-4205195;ESTRUTURA DE DADOS II;92;2023;1;4
ATI-4205195;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;68;2023;1;4
ATI-4205195;CONTABILIDADE GERAL E INTRODUTORIA;84;2022;3;4
ATI-4205195;MODELAGEM DE SISTEMAS;93;2023;1;4
ATI-4205195;CÁLCULO DE PROBABILIDADES I;80;2022;3;4
ATI-4205195;TEORIA DOS GRAFOS;81;2022;3;4
ATI-4290071;LABORATÓRIO DE PROGRAMAÇÃO;2;2022;3;2
ATI-4290071;ALGORITMOS;2;2022;3;4
ATI-4290071;ECONOMIA;70;2023;1;4
ATI-4290071;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;38;2022;3;4
ATI-4290071;ALGORITMOS;70;2023;1;6
ATI-4290071;ALGORITMOS - PRÁTICA;;2023;1;0
ATI-4290071;CÁLCULO I;15;2023;1;4
ATI-4290071;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;6;2023;1;4
ATI-4290071;CÁLCULO I;4;2022;3;4
ATI-4290071;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;94;2022;3;4
ATI-4290071;ASPECTOS LEGAIS DA INFORMÁTICA;90;2023;1;4
ATI-4290071;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;11;2022;3;4
ATI-4290077;ESTRUTURA DE DADOS;74;2023;1;4
ATI-4290077;LABORATÓRIO DE PROGRAMAÇÃO;95;2022;3;2
ATI-4290077;CÁLCULO II;51;2023;1;4
ATI-4290077;PRINCÍPIOS DE ADMINISTRAÇÃO I;TM;2023;1;4
ATI-4290077;ALGORITMOS;95;2022;3;4
ATI-4290077;LABORATÓRIO DE PROGRAMAÇÃO WEB;82;2023;1;2
ATI-4290077;LABORATÓRIO DE PROGRAMAÇÃO II;74;2023;1;2
ATI-4290077;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;95;2022;3;4
ATI-4290077;CÁLCULO I;82;2022;3;4
ATI-4290077;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;60;2022;3;4
ATI-4290077;CIRCUITOS DIGITAIS;91;2023;1;4
ATI-4290077;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;79;2022;3;4
ATI-3963458;ASPECTOS LEGAIS DA INFORMÁTICA;TM;2023;1;4
ATI-3963458;LABORATÓRIO DE PROGRAMAÇÃO;61;2022;3;2
ATI-3963458;PRINCÍPIOS DE ADMINISTRAÇÃO I;TM;2023;1;4
ATI-3963458;ALGORITMOS;61;2022;3;4
ATI-3963458;ESTRUTURA DE DADOS;7;2023;1;4
ATI-3963458;LABORATÓRIO DE PROGRAMAÇÃO WEB;36;2023;1;2
ATI-3963458;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;40;2022;3;4
ATI-3963458;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2023;1;4
ATI-3963458;LABORATÓRIO DE PROGRAMAÇÃO II;7;2023;1;2
ATI-3963458;CÁLCULO I;60;2022;3;4
ATI-3963458;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;73;2022;3;4
ATI-3963458;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2022;3;4
ATI-3964997;ALGORITMOS;60;2019;1;4
ATI-3964997;LABORATÓRIO DE PROGRAMAÇÃO;60;2019;1;2
ATI-3964997;CÁLCULO I;61;2019;1;4
ATI-3964997;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;64;2019;3;4
ATI-3964997;CÁLCULO II;88;2020;3;4
ATI-3964997;ÁLGEBRA LINEAR;72;2020;3;4
ATI-3964997;ESTRUTURA DE DADOS;75;2023;1;4
ATI-3964997;LABORATÓRIO DE PROGRAMAÇÃO WEB;93;2023;1;2
ATI-3964997;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;68;2022;3;4
ATI-3964997;CONTABILIDADE GERAL E INTRODUTORIA;RI;2022;3;4
ATI-3964997;LABORATÓRIO DE PROGRAMAÇÃO II;75;2023;1;2
ATI-3964997;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;91;2022;3;4
ATI-3964997;QUÍMICA FUNDAMENTAL;79;2019;1;4
ATI-3964997;LABORATÓRIO DE QUÍMICA;70;2019;1;2
ATI-3964997;CIRCUITOS LÓGICOS;73;2020;1;4
ATI-3964997;ECOLOGIA E PRESERVAÇÃO DO AMBIENTE;88;2020;1;2
ATI-3964997;INTRODUÇÃO À ESTATÍSTICA;73;2020;3;4
ATI-3964997;FÍSICA I;78;2020;3;4
ATI-3964997;FÍSICA II;67;2021;1;4
ATI-3964997;EQUAÇÕES DIFERENCIAIS I;67;2021;1;4
ATI-3964997;CÁLCULO III;100;2021;1;4
ATI-3636971;TESTE DE SOFTWARE;79;2021;3;4
ATI-3636971;ASPECTOS AVANÇADOS EM ENGENHARIA DE SOFTWARE;97;2021;3;4
ATI-3636971;ASPECTOS AVANÇADOS EM BANCO DE DADOS;79;2021;3;4
ATI-3636971;PESQUISA OPERACIONAL;90;2021;1;4
ATI-3636971;GERÊNCIA DE PROJETOS;73;2021;3;4
ATI-3636971;INTERAÇÃO HUMANO-COMPUTADOR;76;2022;1;4
ATI-3636971;EMPREENDIMENTOS EM INFORMATICA;91;2021;1;4
ATI-3636971;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;85;2021;1;2
ATI-3636971;CÁLCULO DE PROBABILIDADES I;67;2021;3;4
ATI-3636971;CÁLCULO II;85;2021;1;4
ATI-3636971;AVALIAÇÃO DE SOFTWARE EDUCACIONAL;95;2022;1;2
ATI-3636971;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB II ;86;2023;1;2
ATI-3636971;TOPICOS EM DESENVOLVIMENTO DE SOFTWARE I;80;2023;1;4
ATI-3636971;SISTEMAS DE APOIO À DECISÃO;78;2023;1;4
ATI-3636971;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;74;2023;1;4
ATI-3636971;SEGURANÇA E AUDITORIA DE SISTEMAS;61;2023;1;4
ATI-3636971;INTERCÂMBIO INSTITUCIONAL I;ITR;2022;3;0
ATI-3636971;CÁLCULO I;33;2018;1;4
ATI-3636971;ESTRUTURA DE DADOS;60;2018;1;4
ATI-3636971;LABORATÓRIO DE PROGRAMAÇÃO II;60;2018;1;2
ATI-3636971;ASPECTOS LEGAIS DA INFORMÁTICA;84;2018;1;4
ATI-3636971;PRINCÍPIOS DE ADMINISTRAÇÃO I;86;2018;1;4
ATI-3636971;LABORATÓRIO DE PROGRAMAÇÃO WEB;66;2018;1;2
ATI-3636971;LABORATÓRIO DE CIÊNCIA DA COMPUTAÇÃO;98;2018;3;2
ATI-3636971;CIRCUITOS DIGITAIS;80;2018;3;4
ATI-3636971;CONTABILIDADE GERAL E INTRODUTORIA;73;2018;3;4
ATI-3636971;ORIENTAÇÃO A OBJETOS;72;2018;3;4
ATI-3636971;INFORMÁTICA E SOCIEDADE;60;2018;3;2
ATI-3636971;TEORIA DOS GRAFOS;TM;2018;3;4
ATI-3636971;CÁLCULO I;39;2017;3;4
ATI-3636971;ALGORITMOS;66;2017;3;4
ATI-3636971;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;73;2017;3;4
ATI-3636971;LABORATÓRIO DE PROGRAMAÇÃO;66;2017;3;2
ATI-3636971;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;10;2017;3;4
ATI-3636971;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;69;2017;3;4
ATI-3636971;REDES DE COMPUTADORES;80;2019;3;4
ATI-3636971;MODELAGEM DE SISTEMAS;68;2019;1;4
ATI-3636971;ORGANIZAÇÃO DE COMPUTADORES;86;2019;1;4
ATI-3636971;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;60;2019;1;4
ATI-3636971;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;18;2019;3;4
ATI-3636971;CÁLCULO I;TM;2019;3;4
ATI-3636971;ESTRUTURA DE DADOS II;TM;2019;1;4
ATI-3636971;CÁLCULO I;92;2020;1;4
ATI-3636971;SISTEMAS OPERACIONAIS;92;2020;3;4
ATI-3636971;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;100;2020;3;4
ATI-3636971;ESTRUTURA DE DADOS II;77;2020;3;4
ATI-3636971;ECONOMIA;91;2020;1;4
ATI-3636971;BANCO DE DADOS;86;2021;1;4
ATI-3636971;TEORIA DOS GRAFOS;65;2020;1;4
ATI-3636971;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;91;2020;3;4
ATI-3636971;ENGENHARIA DE SOFTWARE;66;2021;1;4
ATI-3636971;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;88;2020;3;4
ATI-4441748;CÁLCULO I;69;2023;1;4
ATI-4441748;LABORATÓRIO DE INTRODUÇÃO ÀS CIÊNCIAS FÍSICAS;71;2023;1;2
ATI-4441748;INTRODUÇÃO ÀS CIÊNCIAS EXATAS;100;2023;1;2
ATI-4441748;ALGORITMOS;96;2023;1;6
ATI-4441748;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;73;2023;1;4
ATI-4292513;INTRODUÇÃO À ENGENHARIA ELÉTRICA;92;2022;3;2
ATI-4292513;LABORATÓRIO DE INTRODUÇÃO ÀS CIÊNCIAS FÍSICAS;61;2022;3;2
ATI-4292513;ALGORITMOS;DISP;2023;3;6
ATI-3968687;CÁLCULO I;10;2022;1;4
ATI-3968687;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;48;2022;1;4
ATI-3968687;GESTÃO FINANCEIRA I;TM;2022;3;4
ATI-3968687;CÁLCULO I;46;2021;1;4
ATI-3968687;EMPREENDIMENTOS EM INFORMATICA;92;2021;1;4
ATI-3968687;ECONOMIA;68;2021;3;4
ATI-3968687;CÁLCULO I;28;2021;3;4
ATI-3968687;ESTRUTURA DE DADOS;0;2021;1;4
ATI-3968687;LABORATÓRIO DE PROGRAMAÇÃO II;0;2021;1;2
ATI-3968687;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;35;2021;3;4
ATI-3968687;ORGANIZAÇÃO DE COMPUTADORES;70;2022;1;4
ATI-3968687;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;38;2021;3;4
ATI-3968687;CÁLCULO I;13;2023;1;4
ATI-3968687;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;83;2022;3;4
ATI-3968687;ESTRUTURA DE DADOS;19;2023;1;4
ATI-3968687;REDES DE COMPUTADORES;75;2022;3;4
ATI-3968687;SISTEMAS OPERACIONAIS;7;2023;1;4
ATI-3968687;SEGURANÇA EM SISTEMAS DE COMPUTAÇÃO;TM;2023;1;4
ATI-3968687;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;81;2022;3;4
ATI-3968687;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;61;2022;3;4
ATI-3968687;ESTATÍSTICA ECONÔMICA I;TM;2023;3;4
ATI-3968687;LABORATÓRIO DE PROGRAMAÇÃO II;19;2023;1;2
ATI-3968687;LABORATÓRIO DE PROGRAMAÇÃO;70;2019;3;2
ATI-3968687;ALGORITMOS;70;2019;3;4
ATI-3968687;CÁLCULO I;56;2019;3;4
ATI-3968687;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;15;2019;3;4
ATI-3968687;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;14;2019;3;4
ATI-3968687;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;75;2019;3;4
ATI-3968687;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2020;1;2
ATI-3968687;CÁLCULO I;15;2020;3;4
ATI-3968687;PRINCÍPIOS DE ADMINISTRAÇÃO I;97;2020;1;4
ATI-3968687;INFORMÁTICA E SOCIEDADE;87;2020;3;2
ATI-3968687;ASPECTOS LEGAIS DA INFORMÁTICA;79;2020;1;4
ATI-3968687;ESTRUTURA DE DADOS;RI;2020;1;4
ATI-3968687;LABORATÓRIO DE PROGRAMAÇÃO WEB;94;2020;1;2
ATI-3968687;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;0;2020;3;4
ATI-3968687;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;38;2020;3;4
ATI-3968687;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;13;2021;1;4
ATI-3968687;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;37;2020;1;4
ATI-3968687;CONTABILIDADE GERAL E INTRODUTORIA;74;2020;3;4
ATI-2899913;ASPECTOS LEGAIS DA INFORMÁTICA;TM;2022;1;4
ATI-2899913;ESTRUTURA DE DADOS;TM;2022;1;4
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO II;TM;2022;1;2
ATI-2899913;ORGANIZAÇÃO DE COMPUTADORES;TM;2021;3;4
ATI-2899913;ESTRUTURA DE DADOS;TM;2021;3;4
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO II;TM;2021;3;2
ATI-2899913;CONTABILIDADE GERAL E INTRODUTORIA;TM;2021;3;4
ATI-2899913;INFORMÁTICA E SOCIEDADE;TM;2021;3;2
ATI-2899913;ESTRUTURA DE DADOS;TM;2021;1;4
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO II;TM;2021;1;2
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO WEB;TM;2022;1;2
ATI-2899913;PRINCÍPIOS DE ADMINISTRAÇÃO I;TM;2021;1;4
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO WEB;TM;2021;1;2
ATI-2899913;PRINCÍPIOS DE ADMINISTRAÇÃO I;93;2023;1;4
ATI-2899913;ESTRUTURA DE DADOS;22;2023;1;4
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO WEB;92;2023;1;2
ATI-2899913;INFORMÁTICA E SOCIEDADE;76;2022;3;2
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO II;22;2023;1;2
ATI-2899913;ASPECTOS LEGAIS DA INFORMÁTICA;85;2023;1;4
ATI-2899913;LINGUA INGLESA INSTRUMENTAL I;MC;2023;3;4
ATI-2899913;ORGANIZAÇÃO DE COMPUTADORES;67;2022;3;4
ATI-2899913;FÍSICA I;64;2014;1;4
ATI-2899913;LABORATÓRIO DE FÍSICA I;60;2013;3;2
ATI-2899913;CÁLCULO III;65;2015;1;4
ATI-2899913;LABORATÓRIO DE QUÍMICA;79;2015;1;2
ATI-2899913;FÍSICA II;73;2015;3;4
ATI-2899913;ÁLGEBRA LINEAR;70;2015;3;4
ATI-2899913;CÁLCULO NUMÉRICO;63;2016;1;4
ATI-2899913;EQUAÇÕES DIFERENCIAIS I;65;2016;1;4
ATI-2899913;CIRCUITOS DIGITAIS;DISP;2020;3;4
ATI-2899913;LABORATÓRIO DE PROGRAMAÇÃO;82;2020;3;2
ATI-2899913;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;95;2020;3;4
ATI-2899913;ALGORITMOS;82;2020;3;4
ATI-2899913;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;75;2020;3;4
ATI-2899913;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;71;2014;1;4
ATI-2899913;CÁLCULO I;61;2014;1;4
ATI-2899913;CÁLCULO DE PROBABILIDADES I;81;2015;3;4
ATI-2899913;CÁLCULO II;60;2014;3;4
ATI-4205174;CÁLCULO II;TM;2022;1;4
ATI-4205174;ALGORITMOS;95;2021;3;4
ATI-4205174;LABORATÓRIO DE PROGRAMAÇÃO;95;2021;3;2
ATI-4205174;ASPECTOS LEGAIS DA INFORMÁTICA;85;2022;1;4
ATI-4205174;ESTRUTURA DE DADOS;60;2022;1;4
ATI-4205174;LABORATÓRIO DE PROGRAMAÇÃO II;60;2022;1;2
ATI-4205174;CÁLCULO I;83;2021;3;4
ATI-4205174;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;88;2021;3;4
ATI-4205174;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;83;2021;3;4
ATI-4205174;LABORATÓRIO DE PROGRAMAÇÃO WEB;77;2022;1;2
ATI-4205174;PRINCÍPIOS DE ADMINISTRAÇÃO I;81;2022;1;4
ATI-4205174;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;79;2021;3;4
ATI-4205174;TEORIA DOS GRAFOS;0;2023;1;4
ATI-4205174;ORIENTAÇÃO A OBJETOS;63;2022;3;4
ATI-4205174;CIRCUITOS DIGITAIS;53;2022;3;4
ATI-4205174;CÁLCULO II;RI;2022;3;4
ATI-4205174;ORGANIZAÇÃO DE COMPUTADORES;64;2023;1;4
ATI-4205174;ESTRUTURA DE DADOS II;64;2023;1;4
ATI-4205174;INFORMÁTICA E SOCIEDADE;12;2022;3;2
ATI-4205174;CONTABILIDADE GERAL E INTRODUTORIA;63;2022;3;4
ATI-4205174;MODELAGEM DE SISTEMAS;90;2023;1;4
ATI-4205174;ESTRUTURA DE DADOS II;19;2022;3;4
ATI-4290068;PRINCÍPIOS DE ADMINISTRAÇÃO I;93;2023;1;4
ATI-4290068;LABORATÓRIO DE PROGRAMAÇÃO;62;2022;3;2
ATI-4290068;ALGORITMOS;62;2022;3;4
ATI-4290068;LABORATÓRIO DE PROGRAMAÇÃO WEB;92;2023;1;2
ATI-4290068;ESTRUTURA DE DADOS;TM;2023;1;4
ATI-4290068;LABORATÓRIO DE PROGRAMAÇÃO II;TM;2023;1;2
ATI-4290068;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;60;2022;3;4
ATI-4290068;CÁLCULO I;30;2023;1;4
ATI-4290068;PRINCÍPIOS DE ADMINISTRAÇÃO II;TM;2023;3;4
ATI-4290068;CÁLCULO I;2;2022;3;4
ATI-4290068;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;84;2022;3;4
ATI-4290068;ASPECTOS LEGAIS DA INFORMÁTICA;92;2023;1;4
ATI-4290068;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;66;2022;3;4
ATI-4269527;PRINCÍPIOS DE ADMINISTRAÇÃO I;93;2023;1;4
ATI-4269527;ESTRUTURA DE DADOS;48;2023;1;4
ATI-4269527;LABORATÓRIO DE PROGRAMAÇÃO WEB;68;2023;1;2
ATI-4269527;ALGORITMOS;78;2022;1;4
ATI-4269527;LABORATÓRIO DE PROGRAMAÇÃO;78;2022;1;2
ATI-4269527;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;60;2022;1;4
ATI-4269527;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;71;2022;3;4
ATI-4269527;LABORATÓRIO DE PROGRAMAÇÃO II;48;2023;1;2
ATI-4269527;CÁLCULO I;4;2022;3;4
ATI-4269527;LABORATÓRIO DE INTRODUÇÃO ÀS CIÊNCIAS FÍSICAS;65;2022;1;2
ATI-4269527;INTRODUÇÃO ÀS CIÊNCIAS EXATAS;100;2022;1;2
ATI-4269527;LABORATÓRIO DE QUÍMICA;74;2022;1;2
ATI-4269527;CÁLCULO I;60;2023;1;4
ATI-4269527;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;81;2022;3;4
ATI-4269527;ASPECTOS LEGAIS DA INFORMÁTICA;71;2023;1;4
ATI-4169831;CONTABILIDADE GERAL E INTRODUTORIA;35;2021;3;4
ATI-4169831;ORIENTAÇÃO A OBJETOS;56;2021;3;4
ATI-4169831;INTRODUÇÃO AO ESTUDO DAS CIÊNCIAS EXATAS  I;0;2021;1;8
ATI-4169831;ESTRUTURA DE DADOS;75;2021;1;4
ATI-4169831;LABORATÓRIO DE PROGRAMAÇÃO II;75;2021;1;2
ATI-4169831;TEORIA DOS GRAFOS;61;2021;3;4
ATI-4169831;PRINCÍPIOS DE ADMINISTRAÇÃO I;80;2021;1;4
ATI-4169831;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;22;2021;3;4
ATI-4169831;ORGANIZAÇÃO DE COMPUTADORES;77;2023;1;4
ATI-4169831;ESTRUTURA DE DADOS II;69;2023;1;4
ATI-4169831;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;73;2023;1;4
ATI-4169831;ASPECTOS LEGAIS DA INFORMÁTICA;RI;2023;1;4
ATI-4169831;CÁLCULO I;60;2020;3;4
ATI-4169831;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;88;2020;3;4
ATI-4169831;LABORATÓRIO DE PROGRAMAÇÃO;83;2020;3;2
ATI-4169831;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;33;2020;3;4
ATI-4169831;ALGORITMOS;83;2020;3;4
ATI-4169831;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;26;2020;3;4
ATI-4169831;ASPECTOS LEGAIS DA INFORMÁTICA;51;2021;1;4
ATI-4290065;ALGORITMOS;RI;2022;4;4
ATI-4290065;LABORATÓRIO DE PROGRAMAÇÃO;19;2022;3;2
ATI-4290065;ALGORITMOS;19;2022;3;4
ATI-4290065;LABORATÓRIO DE PROGRAMAÇÃO;RI;2022;4;2
ATI-4290065;ALGORITMOS;RI;2023;1;6
ATI-4290065;ALGORITMOS - PRÁTICA;;2023;1;0
ATI-4290065;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;32;2022;3;4
ATI-4290065;CÁLCULO I;RI;2023;1;4
ATI-4290065;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2023;1;4
ATI-4290065;CÁLCULO I;1;2022;3;4
ATI-4290065;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;60;2022;3;4
ATI-4290065;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;RI;2022;3;4
ATI-1983926;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2022;1;0
ATI-1983926;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2021;3;0
ATI-1983926;CÁLCULO I;42  ;2012;3;4
ATI-1983926;LABORATÓRIO DE PROGRAMAÇÃO;62  ;2012;3;2
ATI-1983926;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;9   ;2012;3;4
ATI-1983926;FUNDAMENTOS DE DESENVOLVIMENTO WEB;66  ;2012;3;4
ATI-1983926;ALGORITMOS;60  ;2012;3;4
ATI-1983926;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;60  ;2012;3;4
ATI-1983926;LABORATÓRIO DE PROGRAMAÇÃO II;50  ;2013;1;2
ATI-1983926;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;6   ;2013;1;4
ATI-1983926;COMUNICAÇÃO E EXPRESSÃO ORAL;80  ;2013;1;4
ATI-1983926;ORGANIZAÇÃO DE COMPUTADORES;RI  ;2013;1;4
ATI-1983926;CÁLCULO I;RI  ;2013;1;4
ATI-1983926;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM  ;2013;1;4
ATI-1983926;ESTRUTURA DE DADOS;50  ;2013;1;4
ATI-1983926;CÁLCULO I;27  ;2013;3;4
ATI-1983926;INTERFACE HUMANO-COMPUTADOR;86  ;2013;3;4
ATI-1983926;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0   ;2013;3;4
ATI-1983926;ESTRUTURA DE DADOS;60  ;2013;3;4
ATI-1983926;CONTABILIDADE GERAL E INTRODUTORIA;TM  ;2013;3;4
ATI-1983926;LABORATÓRIO DE PROGRAMAÇÃO II;60  ;2013;3;2
ATI-1983926;GERÊNCIA DE PROJETOS;20  ;2014;1;4
ATI-1983926;ORIENTAÇÃO A OBJETOS;43  ;2014;1;4
ATI-1983926;ESTRUTURA DE DADOS II;0   ;2014;1;4
ATI-1983926;ASPECTOS LEGAIS DA INFORMÁTICA;TM  ;2013;3;4
ATI-1983926;SISTEMAS OPERACIONAIS;61  ;2014;1;4
ATI-1983926;REDES DE COMPUTADORES;77  ;2014;1;4
ATI-1983926;ASPECTOS LEGAIS DA INFORMÁTICA;RI  ;2014;3;4
ATI-1983926;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;61  ;2014;3;4
ATI-1983926;ORIENTAÇÃO A OBJETOS;72  ;2014;3;4
ATI-1983926;ORGANIZAÇÃO DE COMPUTADORES;3   ;2014;3;4
ATI-1983926;ESTRUTURA DE DADOS II;19  ;2014;3;4
ATI-1983926;CÁLCULO I;40  ;2014;3;4
ATI-1983926;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2023;1;0
ATI-1983926;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2022;3;0
ATI-1983926;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;10  ;2015;3;4
ATI-1983926;CÁLCULO I;19  ;2015;3;4
ATI-1983926;INFORMÁTICA E SOCIEDADE;68  ;2015;3;2
ATI-1983926;GERÊNCIA DE PROJETOS;83  ;2015;1;4
ATI-1983926;CÁLCULO I;13  ;2015;1;4
ATI-1983926;ASPECTOS LEGAIS DA INFORMÁTICA;60  ;2015;1;4
ATI-1983926;MODELAGEM DE SISTEMAS;60  ;2015;1;4
